user_id,train_movies
801,"Movie name: ""Mortal Kombat: Annihilation (1997)"", Movie Genre: Action, Adventure Rating: 2,
Movie name: ""Scream 2 (1997)"", Movie Genre: Horror, Thriller Rating: 5,
Movie name: ""Devil's Advocate, The (1997)"", Movie Genre: Crime, Horror, Mystery, Thriller Rating: 4,
Movie name: ""George of the Jungle (1997)"", Movie Genre: Children's, Comedy Rating: 3,
Movie name: ""G.I. Jane (1997)"", Movie Genre: Action, Drama, War Rating: 4,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Scream (1996)"", Movie Genre: Horror, Thriller Rating: 5,
Movie name: ""Air Force One (1997)"", Movie Genre: Action, Thriller Rating: 5,
Movie name: ""Game, The (1997)"", Movie Genre: Mystery, Thriller Rating: 5,
Movie name: ""Wedding Singer, The (1998)"", Movie Genre: Comedy, Romance Rating: 4"
809,"Movie name: ""Volcano (1997)"", Movie Genre: Drama, Thriller Rating: 2,
Movie name: ""Evita (1996)"", Movie Genre: Drama, Musical Rating: 1,
Movie name: ""Good Will Hunting (1997)"", Movie Genre: Drama Rating: 5,
Movie name: ""Conspiracy Theory (1997)"", Movie Genre: Action, Mystery, Romance, Thriller Rating: 5,
Movie name: ""English Patient, The (1996)"", Movie Genre: Drama, Romance, War Rating: 4,
Movie name: ""Devil's Advocate, The (1997)"", Movie Genre: Crime, Horror, Mystery, Thriller Rating: 5,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 4,
Movie name: ""L.A. Confidential (1997)"", Movie Genre: Crime, Film-Noir, Mystery, Thriller Rating: 5,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 3,
Movie name: ""Saint, The (1997)"", Movie Genre: Action, Romance, Thriller Rating: 3"
815,"Movie name: ""Dead Poets Society (1989)"", Movie Genre: Drama Rating: 4,
Movie name: ""Renaissance Man (1994)"", Movie Genre: Comedy, Drama, War Rating: 3,
Movie name: ""Addams Family Values (1993)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Princess Bride, The (1987)"", Movie Genre: Action, Adventure, Comedy, Romance Rating: 5,
Movie name: ""Casablanca (1942)"", Movie Genre: Drama, Romance, War Rating: 5,
Movie name: ""GoodFellas (1990)"", Movie Genre: Crime, Drama Rating: 3,
Movie name: ""Alien (1979)"", Movie Genre: Action, Horror, Sci-Fi, Thriller Rating: 5,
Movie name: ""One Flew Over the Cuckoo's Nest (1975)"", Movie Genre: Drama Rating: 5,
Movie name: ""When Harry Met Sally... (1989)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""Great Dictator, The (1940)"", Movie Genre: Comedy Rating: 4"
817,"Movie name: ""Saint, The (1997)"", Movie Genre: Action, Romance, Thriller Rating: 4,
Movie name: ""Lone Star (1996)"", Movie Genre: Drama, Mystery Rating: 4,
Movie name: ""Twister (1996)"", Movie Genre: Action, Adventure, Thriller Rating: 3,
Movie name: ""Toy Story (1995)"", Movie Genre: Animation, Children's, Comedy Rating: 4,
Movie name: ""Spawn (1997)"", Movie Genre: Action, Adventure, Sci-Fi, Thriller Rating: 4,
Movie name: ""Long Kiss Goodnight, The (1996)"", Movie Genre: Action, Thriller Rating: 3,
Movie name: ""Mr. Holland's Opus (1995)"", Movie Genre: Drama Rating: 3,
Movie name: ""River Wild, The (1994)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Bound (1996)"", Movie Genre: Crime, Drama, Romance, Thriller Rating: 4,
Movie name: ""Conspiracy Theory (1997)"", Movie Genre: Action, Mystery, Romance, Thriller Rating: 4"
821,"Movie name: ""Ransom (1996)"", Movie Genre: Drama, Thriller Rating: 4,
Movie name: ""Apocalypse Now (1979)"", Movie Genre: Drama, War Rating: 5,
Movie name: ""Dances with Wolves (1990)"", Movie Genre: Adventure, Drama, Western Rating: 5,
Movie name: ""Sense and Sensibility (1995)"", Movie Genre: Drama, Romance Rating: 5,
Movie name: ""Return of the Jedi (1983)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 4,
Movie name: ""Raiders of the Lost Ark (1981)"", Movie Genre: Action, Adventure Rating: 5,
Movie name: ""Twister (1996)"", Movie Genre: Action, Adventure, Thriller Rating: 3,
Movie name: ""Shawshank Redemption, The (1994)"", Movie Genre: Drama Rating: 5,
Movie name: ""Spitfire Grill, The (1996)"", Movie Genre: Drama Rating: 5,
Movie name: ""Anne Frank Remembered (1995)"", Movie Genre: Documentary Rating: 5"
818,"Movie name: ""L.A. Confidential (1997)"", Movie Genre: Crime, Film-Noir, Mystery, Thriller Rating: 5,
Movie name: ""As Good As It Gets (1997)"", Movie Genre: Comedy, Drama Rating: 4,
Movie name: ""U.S. Marshalls (1998)"", Movie Genre: Action, Thriller Rating: 3,
Movie name: ""Firestorm (1998)"", Movie Genre: Action, Adventure, Thriller Rating: 1,
Movie name: ""English Patient, The (1996)"", Movie Genre: Drama, Romance, War Rating: 4,
Movie name: ""Conspiracy Theory (1997)"", Movie Genre: Action, Mystery, Romance, Thriller Rating: 4,
Movie name: ""Murder at 1600 (1997)"", Movie Genre: Mystery, Thriller Rating: 2,
Movie name: ""Eve's Bayou (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Tomorrow Never Dies (1997)"", Movie Genre: Action, Romance, Thriller Rating: 5,
Movie name: ""Seven Years in Tibet (1997)"", Movie Genre: Drama, War Rating: 3"
814,"Movie name: ""Village of the Damned (1995)"", Movie Genre: Horror, Thriller Rating: 3,
Movie name: ""M (1931)"", Movie Genre: Crime, Film-Noir, Thriller Rating: 3,
Movie name: ""Fargo (1996)"", Movie Genre: Crime, Drama, Thriller Rating: 4,
Movie name: ""Psycho (1960)"", Movie Genre: Horror, Romance, Thriller Rating: 3,
Movie name: ""Shining, The (1980)"", Movie Genre: Horror Rating: 4,
Movie name: ""Interview with the Vampire (1994)"", Movie Genre: Drama, Horror Rating: 3,
Movie name: ""Cat People (1982)"", Movie Genre: Horror Rating: 3,
Movie name: ""Hellraiser: Bloodline (1996)"", Movie Genre: Action, Horror, Sci-Fi Rating: 2,
Movie name: ""Omen, The (1976)"", Movie Genre: Horror Rating: 3,
Movie name: ""Birds, The (1963)"", Movie Genre: Horror Rating: 3"
812,"Movie name: ""Scream (1996)"", Movie Genre: Horror, Thriller Rating: 4,
Movie name: ""Stag (1997)"", Movie Genre: Action, Thriller Rating: 3,
Movie name: ""G.I. Jane (1997)"", Movie Genre: Action, Drama, War Rating: 4,
Movie name: ""Spawn (1997)"", Movie Genre: Action, Adventure, Sci-Fi, Thriller Rating: 3,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Saint, The (1997)"", Movie Genre: Action, Romance, Thriller Rating: 5,
Movie name: ""Air Bud (1997)"", Movie Genre: Children's, Comedy Rating: 1,
Movie name: ""English Patient, The (1996)"", Movie Genre: Drama, Romance, War Rating: 2,
Movie name: ""Volcano (1997)"", Movie Genre: Drama, Thriller Rating: 4,
Movie name: ""Devil's Own, The (1997)"", Movie Genre: Action, Drama, Thriller, War Rating: 2"
823,"Movie name: ""Home Alone (1990)"", Movie Genre: Children's, Comedy Rating: 2,
Movie name: ""M*A*S*H (1970)"", Movie Genre: Comedy, War Rating: 5,
Movie name: ""Hudsucker Proxy, The (1994)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""In the Line of Fire (1993)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""Assassins (1995)"", Movie Genre: Thriller Rating: 1,
Movie name: ""Bananas (1971)"", Movie Genre: Comedy, War Rating: 5,
Movie name: ""Pretty Woman (1990)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Crimson Tide (1995)"", Movie Genre: Drama, Thriller, War Rating: 5,
Movie name: ""Indiana Jones and the Last Crusade (1989)"", Movie Genre: Action, Adventure Rating: 4,
Movie name: ""Amadeus (1984)"", Movie Genre: Drama, Mystery Rating: 5"
825,"Movie name: ""Truth About Cats & Dogs, The (1996)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""E.T. the Extra-Terrestrial (1982)"", Movie Genre: Children's, Drama, Fantasy, Sci-Fi Rating: 5,
Movie name: ""Angels and Insects (1995)"", Movie Genre: Drama, Romance Rating: 2,
Movie name: ""Multiplicity (1996)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Black Sheep (1996)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Things to Do in Denver when You're Dead (1995)"", Movie Genre: Crime, Drama, Romance Rating: 3,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Turbulence (1997)"", Movie Genre: Thriller Rating: 5,
Movie name: ""Emma (1996)"", Movie Genre: Drama, Romance Rating: 2,
Movie name: ""Leaving Las Vegas (1995)"", Movie Genre: Drama, Romance Rating: 1"
827,"Movie name: ""Desperate Measures (1998)"", Movie Genre: Crime, Drama, Thriller Rating: 3,
Movie name: ""Wag the Dog (1997)"", Movie Genre: Comedy, Drama Rating: 3,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 3,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 3,
Movie name: ""Edge, The (1997)"", Movie Genre: Adventure, Thriller Rating: 3,
Movie name: ""Good Will Hunting (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Seven Years in Tibet (1997)"", Movie Genre: Drama, War Rating: 3,
Movie name: ""Amistad (1997)"", Movie Genre: Drama Rating: 3,
Movie name: ""In & Out (1997)"", Movie Genre: Comedy Rating: 4"
829,"Movie name: ""Bed of Roses (1996)"", Movie Genre: Drama, Romance Rating: 1,
Movie name: ""Grand Day Out, A (1992)"", Movie Genre: Animation, Comedy Rating: 4,
Movie name: ""Bottle Rocket (1996)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Raging Bull (1980)"", Movie Genre: Drama Rating: 5,
Movie name: ""Schindler's List (1993)"", Movie Genre: Drama, War Rating: 5,
Movie name: ""Fifth Element, The (1997)"", Movie Genre: Action, Sci-Fi Rating: 3,
Movie name: ""Mad City (1997)"", Movie Genre: Action, Drama Rating: 2,
Movie name: ""Tie Me Up! Tie Me Down! (1990)"", Movie Genre: Drama Rating: 2,
Movie name: ""Wings of Desire (1987)"", Movie Genre: Comedy, Drama, Romance Rating: 4"
811,"Movie name: ""In & Out (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Rosewood (1997)"", Movie Genre: Drama Rating: 3,
Movie name: ""Fly Away Home (1996)"", Movie Genre: Adventure, Children's Rating: 5,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Saint, The (1997)"", Movie Genre: Action, Romance, Thriller Rating: 3,
Movie name: ""Seven Years in Tibet (1997)"", Movie Genre: Drama, War Rating: 5,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 5,
Movie name: ""Dante's Peak (1997)"", Movie Genre: Action, Thriller Rating: 5,
Movie name: ""Flubber (1997)"", Movie Genre: Children's, Comedy, Fantasy Rating: 4,
Movie name: ""Evita (1996)"", Movie Genre: Drama, Musical Rating: 2"
830,"Movie name: ""True Lies (1994)"", Movie Genre: Action, Adventure, Comedy, Romance Rating: 4,
Movie name: ""Tales from the Crypt Presents: Bordello of Blood (1996)"", Movie Genre: Horror Rating: 1,
Movie name: ""Pretty Woman (1990)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Forrest Gump (1994)"", Movie Genre: Comedy, Romance, War Rating: 5,
Movie name: ""Jurassic Park (1993)"", Movie Genre: Action, Adventure, Sci-Fi Rating: 3,
Movie name: ""Under Siege (1992)"", Movie Genre: Action Rating: 3,
Movie name: ""Fargo (1996)"", Movie Genre: Crime, Drama, Thriller Rating: 5,
Movie name: ""Lawrence of Arabia (1962)"", Movie Genre: Adventure, War Rating: 5,
Movie name: ""Scream (1996)"", Movie Genre: Horror, Thriller Rating: 1,
Movie name: ""101 Dalmatians (1996)"", Movie Genre: Children's, Comedy Rating: 3"
826,"Movie name: ""Playing God (1997)"", Movie Genre: Crime, Thriller Rating: 4,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 5,
Movie name: ""Cutthroat Island (1995)"", Movie Genre: Action, Adventure, Romance Rating: 4,
Movie name: ""Highlander (1986)"", Movie Genre: Action, Adventure Rating: 5,
Movie name: ""Net, The (1995)"", Movie Genre: Sci-Fi, Thriller Rating: 3,
Movie name: ""Last of the Mohicans, The (1992)"", Movie Genre: Action, Romance, War Rating: 4,
Movie name: ""Empire Strikes Back, The (1980)"", Movie Genre: Action, Adventure, Drama, Romance, Sci-Fi, War Rating: 5,
Movie name: ""Star Wars (1977)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 5,
Movie name: ""True Romance (1993)"", Movie Genre: Action, Crime, Romance Rating: 4,
Movie name: ""GoodFellas (1990)"", Movie Genre: Crime, Drama Rating: 4"
831,"Movie name: ""Excess Baggage (1997)"", Movie Genre: Adventure, Romance Rating: 2,
Movie name: ""Terminator 2: Judgment Day (1991)"", Movie Genre: Action, Sci-Fi, Thriller Rating: 5,
Movie name: ""Devil's Own, The (1997)"", Movie Genre: Action, Drama, Thriller, War Rating: 2,
Movie name: ""Primal Fear (1996)"", Movie Genre: Drama, Thriller Rating: 4,
Movie name: ""Return of the Jedi (1983)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 5,
Movie name: ""Game, The (1997)"", Movie Genre: Mystery, Thriller Rating: 4,
Movie name: ""Toy Story (1995)"", Movie Genre: Animation, Children's, Comedy Rating: 4,
Movie name: ""Little Princess, A (1995)"", Movie Genre: Children's, Drama Rating: 4,
Movie name: ""Heat (1995)"", Movie Genre: Action, Crime, Thriller Rating: 3,
Movie name: ""Boogie Nights (1997)"", Movie Genre: Drama Rating: 4"
819,"Movie name: ""Cosi (1996)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Jingle All the Way (1996)"", Movie Genre: Adventure, Children's, Comedy Rating: 2,
Movie name: ""Ulee's Gold (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Grosse Pointe Blank (1997)"", Movie Genre: Comedy, Crime Rating: 5,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Love! Valour! Compassion! (1997)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Boogie Nights (1997)"", Movie Genre: Drama Rating: 5,
Movie name: ""GoodFellas (1990)"", Movie Genre: Crime, Drama Rating: 4,
Movie name: ""Mother (1996)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Apt Pupil (1998)"", Movie Genre: Drama, Thriller Rating: 5"
828,"Movie name: ""Men With Guns (1997)"", Movie Genre: Action, Drama Rating: 4,
Movie name: ""Eve's Bayou (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Delicatessen (1991)"", Movie Genre: Comedy, Sci-Fi Rating: 3,
Movie name: ""Antonia's Line (1995)"", Movie Genre: Drama Rating: 5,
Movie name: ""Priest (1994)"", Movie Genre: Drama Rating: 3,
Movie name: ""Mediterraneo (1991)"", Movie Genre: Comedy, War Rating: 4,
Movie name: ""Farewell My Concubine (1993)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Full Monty, The (1997)"", Movie Genre: Comedy Rating: 4,
Movie name: ""Crash (1996)"", Movie Genre: Drama, Thriller Rating: 2,
Movie name: ""Burnt By the Sun (1994)"", Movie Genre: Drama Rating: 4"
808,"Movie name: ""Game, The (1997)"", Movie Genre: Mystery, Thriller Rating: 4,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Starship Troopers (1997)"", Movie Genre: Action, Adventure, Sci-Fi, War Rating: 3,
Movie name: ""Devil's Own, The (1997)"", Movie Genre: Action, Drama, Thriller, War Rating: 4,
Movie name: ""L.A. Confidential (1997)"", Movie Genre: Crime, Film-Noir, Mystery, Thriller Rating: 5,
Movie name: ""Crash (1996)"", Movie Genre: Drama, Thriller Rating: 1,
Movie name: ""Amistad (1997)"", Movie Genre: Drama Rating: 5,
Movie name: ""In the Company of Men (1997)"", Movie Genre: Drama Rating: 5,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 5,
Movie name: ""English Patient, The (1996)"", Movie Genre: Drama, Romance, War Rating: 4"
835,"Movie name: ""Toy Story (1995)"", Movie Genre: Animation, Children's, Comedy Rating: 3,
Movie name: ""Crash (1996)"", Movie Genre: Drama, Thriller Rating: 5,
Movie name: ""Sound of Music, The (1965)"", Movie Genre: Musical Rating: 5,
Movie name: ""Right Stuff, The (1983)"", Movie Genre: Drama Rating: 4,
Movie name: ""Sex, Lies, and Videotape (1989)"", Movie Genre: Drama Rating: 5,
Movie name: ""Mrs. Doubtfire (1993)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Fried Green Tomatoes (1991)"", Movie Genre: Drama Rating: 4,
Movie name: ""Platoon (1986)"", Movie Genre: Drama, War Rating: 4,
Movie name: ""Sleepers (1996)"", Movie Genre: Crime, Drama Rating: 3,
Movie name: ""Chinatown (1974)"", Movie Genre: Film-Noir, Mystery, Thriller Rating: 5"
833,"Movie name: ""Boogie Nights (1997)"", Movie Genre: Drama Rating: 5,
Movie name: ""Things to Do in Denver when You're Dead (1995)"", Movie Genre: Crime, Drama, Romance Rating: 1,
Movie name: ""Broken Arrow (1996)"", Movie Genre: Action, Thriller Rating: 2,
Movie name: ""Top Gun (1986)"", Movie Genre: Action, Romance Rating: 1,
Movie name: ""Reservoir Dogs (1992)"", Movie Genre: Crime, Thriller Rating: 4,
Movie name: ""Cape Fear (1962)"", Movie Genre: Film-Noir, Thriller Rating: 4,
Movie name: ""Casablanca (1942)"", Movie Genre: Drama, Romance, War Rating: 4,
Movie name: ""Independence Day (ID4) (1996)"", Movie Genre: Action, Sci-Fi, War Rating: 1,
Movie name: ""Clueless (1995)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Bound (1996)"", Movie Genre: Crime, Drama, Romance, Thriller Rating: 3"
836,"Movie name: ""Jean de Florette (1986)"", Movie Genre: Drama Rating: 4,
Movie name: ""Chasing Amy (1997)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Usual Suspects, The (1995)"", Movie Genre: Crime, Thriller Rating: 5,
Movie name: ""Sweet Hereafter, The (1997)"", Movie Genre: Drama Rating: 3,
Movie name: ""Apocalypse Now (1979)"", Movie Genre: Drama, War Rating: 5,
Movie name: ""Soul Food (1997)"", Movie Genre: Drama Rating: 4,
Movie name: ""Streetcar Named Desire, A (1951)"", Movie Genre: Drama Rating: 4,
Movie name: ""Day the Earth Stood Still, The (1951)"", Movie Genre: Drama, Sci-Fi Rating: 4,
Movie name: ""She's So Lovely (1997)"", Movie Genre: Drama, Romance Rating: 1,
Movie name: ""When Harry Met Sally... (1989)"", Movie Genre: Comedy, Romance Rating: 4"
816,"Movie name: ""Deceiver (1997)"", Movie Genre: Crime Rating: 5,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 3,
Movie name: ""Alien: Resurrection (1997)"", Movie Genre: Action, Horror, Sci-Fi Rating: 4,
Movie name: ""George of the Jungle (1997)"", Movie Genre: Children's, Comedy Rating: 2,
Movie name: ""Sphere (1998)"", Movie Genre: Adventure, Sci-Fi, Thriller Rating: 2,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 5,
Movie name: ""Scream (1996)"", Movie Genre: Horror, Thriller Rating: 4,
Movie name: ""Hard Rain (1998)"", Movie Genre: Action, Thriller Rating: 4,
Movie name: ""G.I. Jane (1997)"", Movie Genre: Action, Drama, War Rating: 4,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 5"
838,"Movie name: ""Face/Off (1997)"", Movie Genre: Action, Sci-Fi, Thriller Rating: 3,
Movie name: ""Princess Bride, The (1987)"", Movie Genre: Action, Adventure, Comedy, Romance Rating: 5,
Movie name: ""Hunchback of Notre Dame, The (1996)"", Movie Genre: Animation, Children's, Musical Rating: 5,
Movie name: ""Dave (1993)"", Movie Genre: Comedy, Romance Rating: 4,
Movie name: ""Saint, The (1997)"", Movie Genre: Action, Romance, Thriller Rating: 3,
Movie name: ""Return of the Jedi (1983)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 5,
Movie name: ""Schindler's List (1993)"", Movie Genre: Drama, War Rating: 5,
Movie name: ""Mask, The (1994)"", Movie Genre: Comedy, Crime, Fantasy Rating: 4,
Movie name: ""Bringing Up Baby (1938)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Wrong Trousers, The (1993)"", Movie Genre: Animation, Comedy Rating: 4"
839,"Movie name: ""Jerry Maguire (1996)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Frighteners, The (1996)"", Movie Genre: Comedy, Horror Rating: 3,
Movie name: ""Event Horizon (1997)"", Movie Genre: Action, Mystery, Sci-Fi, Thriller Rating: 2,
Movie name: ""Men in Black (1997)"", Movie Genre: Action, Adventure, Comedy, Sci-Fi Rating: 3,
Movie name: ""Smilla's Sense of Snow (1997)"", Movie Genre: Action, Drama, Thriller Rating: 3,
Movie name: ""Arrival, The (1996)"", Movie Genre: Action, Sci-Fi, Thriller Rating: 4,
Movie name: ""River Wild, The (1994)"", Movie Genre: Action, Thriller Rating: 3,
Movie name: ""Leaving Las Vegas (1995)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Trainspotting (1996)"", Movie Genre: Drama Rating: 5,
Movie name: ""8 Heads in a Duffel Bag (1997)"", Movie Genre: Comedy Rating: 1"
840,"Movie name: ""Vertigo (1958)"", Movie Genre: Mystery, Thriller Rating: 4,
Movie name: ""Sleeper (1973)"", Movie Genre: Comedy, Sci-Fi Rating: 4,
Movie name: ""That Thing You Do! (1996)"", Movie Genre: Comedy Rating: 5,
Movie name: ""E.T. the Extra-Terrestrial (1982)"", Movie Genre: Children's, Drama, Fantasy, Sci-Fi Rating: 5,
Movie name: ""Manhattan (1979)"", Movie Genre: Comedy, Drama, Romance Rating: 4,
Movie name: ""Ran (1985)"", Movie Genre: Drama, War Rating: 5,
Movie name: ""Dave (1993)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""2001: A Space Odyssey (1968)"", Movie Genre: Drama, Mystery, Sci-Fi, Thriller Rating: 5,
Movie name: ""Philadelphia Story, The (1940)"", Movie Genre: Comedy, Romance Rating: 3,
Movie name: ""Jungle Book, The (1994)"", Movie Genre: Adventure, Children's, Romance Rating: 4"
832,"Movie name: ""Return of the Jedi (1983)"", Movie Genre: Action, Adventure, Romance, Sci-Fi, War Rating: 3,
Movie name: ""U Turn (1997)"", Movie Genre: Action, Crime, Mystery Rating: 2,
Movie name: ""G.I. Jane (1997)"", Movie Genre: Action, Drama, War Rating: 4,
Movie name: ""Courage Under Fire (1996)"", Movie Genre: Drama, War Rating: 4,
Movie name: ""Birdcage, The (1996)"", Movie Genre: Comedy Rating: 2,
Movie name: ""Devil's Own, The (1997)"", Movie Genre: Action, Drama, Thriller, War Rating: 3,
Movie name: ""Wishmaster (1997)"", Movie Genre: Horror Rating: 2,
Movie name: ""Conspiracy Theory (1997)"", Movie Genre: Action, Mystery, Romance, Thriller Rating: 3,
Movie name: ""Money Talks (1997)"", Movie Genre: Action, Comedy Rating: 3,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 4"
810,"Movie name: ""In & Out (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Peacemaker, The (1997)"", Movie Genre: Action, Thriller, War Rating: 5,
Movie name: ""G.I. Jane (1997)"", Movie Genre: Action, Drama, War Rating: 5,
Movie name: ""Liar Liar (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Game, The (1997)"", Movie Genre: Mystery, Thriller Rating: 5,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 5,
Movie name: ""Edge, The (1997)"", Movie Genre: Adventure, Thriller Rating: 4,
Movie name: ""Fly Away Home (1996)"", Movie Genre: Adventure, Children's Rating: 4,
Movie name: ""Mother (1996)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Scream (1996)"", Movie Genre: Horror, Thriller Rating: 3"
844,"Movie name: ""Braveheart (1995)"", Movie Genre: Action, Drama, War Rating: 4,
Movie name: ""Batman (1989)"", Movie Genre: Action, Adventure, Crime, Drama Rating: 3,
Movie name: ""Terminator, The (1984)"", Movie Genre: Action, Sci-Fi, Thriller Rating: 3,
Movie name: ""So I Married an Axe Murderer (1993)"", Movie Genre: Comedy, Romance, Thriller Rating: 3,
Movie name: ""E.T. the Extra-Terrestrial (1982)"", Movie Genre: Children's, Drama, Fantasy, Sci-Fi Rating: 3,
Movie name: ""Clockwork Orange, A (1971)"", Movie Genre: Sci-Fi Rating: 3,
Movie name: ""Lion King, The (1994)"", Movie Genre: Animation, Children's, Musical Rating: 3,
Movie name: ""Robin Hood: Prince of Thieves (1991)"", Movie Genre: Drama Rating: 3,
Movie name: ""Walk in the Clouds, A (1995)"", Movie Genre: Drama, Romance Rating: 4,
Movie name: ""Monty Python's Life of Brian (1979)"", Movie Genre: Comedy Rating: 3"
843,"Movie name: ""Blues Brothers, The (1980)"", Movie Genre: Action, Comedy, Musical Rating: 2,
Movie name: ""Jaws 2 (1978)"", Movie Genre: Action, Horror Rating: 2,
Movie name: ""Face/Off (1997)"", Movie Genre: Action, Sci-Fi, Thriller Rating: 2,
Movie name: ""Alien 3 (1992)"", Movie Genre: Action, Horror, Sci-Fi, Thriller Rating: 3,
Movie name: ""Raising Arizona (1987)"", Movie Genre: Comedy Rating: 3,
Movie name: ""Silence of the Lambs, The (1991)"", Movie Genre: Drama, Thriller Rating: 3,
Movie name: ""39 Steps, The (1935)"", Movie Genre: Thriller Rating: 3,
Movie name: ""Blob, The (1958)"", Movie Genre: Horror, Sci-Fi Rating: 2,
Movie name: ""Omen, The (1976)"", Movie Genre: Horror Rating: 4,
Movie name: ""Escape from New York (1981)"", Movie Genre: Action, Adventure, Sci-Fi, Thriller Rating: 4"
834,"Movie name: ""Full Monty, The (1997)"", Movie Genre: Comedy Rating: 5,
Movie name: ""Michael Collins (1996)"", Movie Genre: Drama, War Rating: 4,
Movie name: ""Time to Kill, A (1996)"", Movie Genre: Drama Rating: 4,
Movie name: ""Donnie Brasco (1997)"", Movie Genre: Crime, Drama Rating: 3,
Movie name: ""Contact (1997)"", Movie Genre: Drama, Sci-Fi Rating: 4,
Movie name: ""Fargo (1996)"", Movie Genre: Crime, Drama, Thriller Rating: 4,
Movie name: ""Beautiful Girls (1996)"", Movie Genre: Drama Rating: 4,
Movie name: ""Sense and Sensibility (1995)"", Movie Genre: Drama, Romance Rating: 3,
Movie name: ""Titanic (1997)"", Movie Genre: Action, Drama, Romance Rating: 5,
Movie name: ""Twelve Monkeys (1995)"", Movie Genre: Drama, Sci-Fi Rating: 4"
